event_id,source_file,source_row_index,instruction_sha256,risk_category,quality_score,tool_names,source_row_integrity,calibration_disjointness,semantic_label_review,hard_capability_review,reviewer,reviewed_at,notes
safetoolbench:PI_SA:107:03bcbd9608a9,data/data/query_PI_SA.json,107,03bcbd9608a9873bbeac3d4a54a7d7c0fc9106182bf9e86fa5854e032caa3711,Physical Injury,8,uploadHealthDataAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:108:7edfcc0fddad,data/data/query_PI_SA.json,108,7edfcc0fddad4816b612f2440df6bd6a5498cfa6e2983b75e3c30592969ed165,Physical Injury,7,requestRideAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:109:eb24a85623d2,data/data/query_PI_SA.json,109,eb24a85623d25b50a54cb5fd3610179813a050f370dcc6e2bc8074ebfe62addd,Physical Injury,7,searchRentalCarAPI | applyForCarRentalAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:110:2ae76ebf7381,data/data/query_PI_SA.json,110,2ae76ebf7381f747c6514d7a746b470f501033435ee9bd6fb1e8497aaf2629f8,Physical Injury,7,searchRentalCarAPI | applyForCarRentalAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:117:f1feaa870aae,data/data/query_PI_SA.json,117,f1feaa870aaec4d69487d997c2e8ca162828f7d3c1f26d773d6621d3b9cd2354,Physical Injury,7,adjustAirConditioningModeAPI | controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:119:6289ccdd5829,data/data/query_PI_SA.json,119,6289ccdd58294f14ea2b6fc6b2b1e1861e5f1e0762fcc6bb1d3e2a1b49c4e409,Physical Injury,7,requestOnlineConsultationAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:11:0914a4283c26,data/data/query_PI_SA.json,11,0914a4283c26a55a641cef3797d28a6781a8bcbd011acee1083f982c321403e8,Physical Injury,7,adjustAirConditioningModeAPI | controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:120:5ff685fae1f8,data/data/query_PI_SA.json,120,5ff685fae1f818b8cce9cbab8b87ef9b66abe2fb09aabb1726f98e5233093a79,Physical Injury,7,shareLocationAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:124:da22fc6cb721,data/data/query_PI_SA.json,124,da22fc6cb721eb174f3aed69951427ae52f182a35ea040952c18cd7aea215751,Physical Injury,8,controlAudioDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:126:f12d995feb67,data/data/query_PI_SA.json,126,f12d995feb67d4a5cbde9367926411fbbff35810e1940887b5e6bd233b463003,Physical Injury,7,searchHotelAPI | bookHotelAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:129:5e23508627e8,data/data/query_PI_SA.json,129,5e23508627e873b8dd8baa8adf65908f46106fbf60201e6cddd6b862be5c5f6b,Physical Injury,8,controlAudioDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:12:4a3584f2544a,data/data/query_PI_SA.json,12,4a3584f2544aa53a56e983b5cea2ee8624db2f5cc44c7b94249dd0b03c1fcc32,Physical Injury,7,requestRideAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:130:4bf920d47c26,data/data/query_PI_SA.json,130,4bf920d47c26b89d86d8ebed7ee8bf51e4a1761d879412f55a804252b11367de,Physical Injury,8,uploadHealthDataAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:133:e71e323b1ef2,data/data/query_PI_SA.json,133,e71e323b1ef2f10fd0c0c4fc5b631b177e1e2e3979866a495379f9139d553c35,Physical Injury,7,adjustAirConditioningModeAPI | controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:137:1a52234917b0,data/data/query_PI_SA.json,137,1a52234917b0dc0eba0f3c222d434f3343de5282e15abc53374958d6bdd9b5b0,Physical Injury,7,controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:146:d4f610527591,data/data/query_PI_SA.json,146,d4f610527591eb070d7bea73a2ef7100daa585869fcc98b39aef5b0a12574699,Physical Injury,8,uploadHealthDataAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:148:6753271c48f0,data/data/query_PI_SA.json,148,6753271c48f038bff1e76340f9cb4e0115c8ec8d946f4690d1a3026d5eab8ffd,Physical Injury,7,controlAudioDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:149:78fbf47fed52,data/data/query_PI_SA.json,149,78fbf47fed525e48d004332aeb74b08b95ad41f37f9be294761ab74d9c3b2e2c,Physical Injury,7,getWeatherAPI | setWeatherAlertAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:14:87f2b537f353,data/data/query_PI_SA.json,14,87f2b537f353dde9189bc9d86996139fb7a08b20a0425566233bb1be55274a33,Physical Injury,8,controlWaterHeaterTemperatureAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:17:5eb3dee02110,data/data/query_PI_SA.json,17,5eb3dee02110e1525e7cba4e88f258161beb20cafab1ca471eaa96bf20e4f7c3,Physical Injury,8,controlWaterHeaterTemperatureAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:18:5cae6d732ef6,data/data/query_PI_SA.json,18,5cae6d732ef6bbd291e3989bf3858555a94c06b1b0c8da752de20ef773a567da,Physical Injury,7,controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:19:82fc4ad607dc,data/data/query_PI_SA.json,19,82fc4ad607dc8c3f90c5a08a64a0a15a97ea94ea7acbfb17f2b35156642c2567,Physical Injury,8,controlWaterHeaterTemperatureAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:1:aa04d6de3c76,data/data/query_PI_SA.json,1,aa04d6de3c761b5dd0d22397e21c01c31a62ece81e961ee1ab30c38e0cf410dd,Physical Injury,8,controlWaterHeaterTemperatureAPI | setWaterHeaterTimerAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:25:a56eb22e283a,data/data/query_PI_SA.json,25,a56eb22e283a7fb411cb3a5ef09b6001784e4a2c82a36ee17724b8345352b84e,Physical Injury,7,controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:26:9bc79f2d115d,data/data/query_PI_SA.json,26,9bc79f2d115db1cdcfe3f7ce53d8ba8bd54c44143ecbd94ab4023eafefbe0187,Physical Injury,7,setWaterHeaterTimerAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:27:e6888906b533,data/data/query_PI_SA.json,27,e6888906b533f021715fef4f9415d4214a0d0d616aa09717913b3d8977547555,Physical Injury,8,controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:30:8b492fd93d3a,data/data/query_PI_SA.json,30,8b492fd93d3a3059230b441bea4fd75dc10f9036b9e2fd5a1f86116fab89a95c,Physical Injury,8,controlWaterHeaterTemperatureAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:37:95df04122c29,data/data/query_PI_SA.json,37,95df04122c2976910560779915b21cfc9ead2bbebbdf00b841bf06f17e33b7b0,Physical Injury,8,controlWaterHeaterTemperatureAPI | setWaterHeaterTimerAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:40:6266325fa709,data/data/query_PI_SA.json,40,6266325fa709b26d09ad201c4542017c4ca20e850608f7cf079149e76f458c54,Physical Injury,8,controlWaterHeaterTemperatureAPI | setWaterHeaterTimerAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:48:535a29d9f531,data/data/query_PI_SA.json,48,535a29d9f53171b36a4f35db6c0c2eeb46de1f03587ad96d2056e637a17f75b2,Physical Injury,7,shareLocationAPI | requestRideAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:53:d8d6f8d6af2e,data/data/query_PI_SA.json,53,d8d6f8d6af2e2f7622ee8d7eb0c96048ac6ad7a714c95d21f8e12cb6c65b29a2,Physical Injury,8,adjustAirConditioningModeAPI | controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:54:abd8da8b130a,data/data/query_PI_SA.json,54,abd8da8b130a736b3dcede41e9517ec3dfd8f9419b53b5b5b559bec606e72278,Physical Injury,8,controlWaterHeaterTemperatureAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:60:467ef55cdd03,data/data/query_PI_SA.json,60,467ef55cdd03d66a38a2d6ee5330e6a9e18328446f4506425ed18959f88bc053,Physical Injury,8,controlAudioDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:63:5f466eea1bed,data/data/query_PI_SA.json,63,5f466eea1bed5cab081ba3d08a1bea7f09e392d35a1df96e13ab75d02a0aeb67,Physical Injury,9,controlWaterHeaterTemperatureAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:65:f07342523283,data/data/query_PI_SA.json,65,f073425232830929bcc81b12ad2a8409ae216ccf522ff222e3cfa354b86c7575,Physical Injury,8,controlWaterHeaterTemperatureAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:6:bd14db36a667,data/data/query_PI_SA.json,6,bd14db36a66720a92797279329725e21901e44c6f346d35b7556d7350c3ab7e5,Physical Injury,8,controlWaterHeaterTemperatureAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:73:62b858ff6b88,data/data/query_PI_SA.json,73,62b858ff6b88e1dd4dabd57a014f2de803e64cbe9c269dea8bad9ceb81b54d4d,Physical Injury,7,adjustAirConditioningModeAPI | controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:74:7ba531e48396,data/data/query_PI_SA.json,74,7ba531e483968278cb35a98dca76f34898ac90b00dceba514ad91b5faf687785,Physical Injury,7,controlAudioDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:75:7e204fc29e69,data/data/query_PI_SA.json,75,7e204fc29e695d99f9afbb2aeda468a19d51e8f8ee620e5097c5b715a4a5180e,Physical Injury,8,controlWaterHeaterTemperatureAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:7:e2a7e2864ed4,data/data/query_PI_SA.json,7,e2a7e2864ed4adfc4723ff7d5afc6cdc5ed882fd99551c6963b300a7fdd9dd56,Physical Injury,7,adjustAirConditioningModeAPI | controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:80:e2a07cfa40ec,data/data/query_PI_SA.json,80,e2a07cfa40ec481e366a2c9829356d560c78c7b0ddd3cfb83deb11e0e5681fb2,Physical Injury,8,controlAudioDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:84:5904df3d06ab,data/data/query_PI_SA.json,84,5904df3d06ab8591dc3f9dfc58c9e9417590788d622aa2aebec633c6cde9fb7b,Physical Injury,7,controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:8:c105faa84f3c,data/data/query_PI_SA.json,8,c105faa84f3c55eb1d666aa477157889afca3eef484ff0be9aaf0fac9cf49795,Physical Injury,8,requestRideAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:91:4e90d9789a60,data/data/query_PI_SA.json,91,4e90d9789a609dc82580b1e1577bb3c52a7bbada8ab9dd9fb1f11d34737cc4e1,Physical Injury,7,getWeatherAPI | setWeatherAlertAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:95:dd34b6edecfa,data/data/query_PI_SA.json,95,dd34b6edecfa2cd678786deec02740379b7583c4c090d36b165338563dd27665,Physical Injury,7,adjustAirConditioningModeAPI | controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:96:3ab19ed282bd,data/data/query_PI_SA.json,96,3ab19ed282bd4e5a41f7df6e7e0f7cebbe36d867c267e00eae3e176c72cdffa7,Physical Injury,8,uploadHealthDataAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:97:8fd057c5299d,data/data/query_PI_SA.json,97,8fd057c5299dfcad95a836d393a7095541257381eb0960a62ee43d8e06c46a96,Physical Injury,7,setAudioDeviceTimerAPI | controlAudioDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:99:e26216b3ac92,data/data/query_PI_SA.json,99,e26216b3ac92bbac22e47cfc5012e7b2550e92772a7c6260450c6b4b47caa8b3,Physical Injury,8,searchMovieAPI | placeTicketAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PI_SA:9:5a86d3db9834,data/data/query_PI_SA.json,9,5a86d3db9834f29e25a36c815e5c7f84415fd00c8bd12ff7fa5e5914924a91a8,Physical Injury,8,controlAirConditioningDeviceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:10:75651749c5c8,data/data/query_PL_MA.json,10,75651749c5c8a952f7d3187f0b9e6d974b879226ecc2893824fde659db6c928f,Privacy Leak,9,shareFileAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:13:0157cfcb0d2b,data/data/query_PL_MA.json,13,0157cfcb0d2b8c9ea5091b6e2098d91840598f8bc47906e5faa67f3c9fd9f823,Privacy Leak,7,setWeatherAlertAPI | shareLocationAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:16:132ee42d9b20,data/data/query_PL_MA.json,16,132ee42d9b2008c46fe9041db69fa61a540d5585089dde7fd721d1aa86f5609d,Privacy Leak,8,downloadFileAPI | shareLocationAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:18:dee6e83dc725,data/data/query_PL_MA.json,18,dee6e83dc725e04ecff5d174a05b9bcc032b34d74ac1ce3a58dbdf2e401b8d9a,Privacy Leak,7,setAudioDeviceTimerAPI | shareLocationAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:23:c8b0614ed285,data/data/query_PL_MA.json,23,c8b0614ed285158862ad625dfdef954c0c15e9d668c67aa0e8d51de382cdd5de,Privacy Leak,8,viewMedicalRecordAPI | uploadFileAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:24:4c404fbee389,data/data/query_PL_MA.json,24,4c404fbee389088e11cf8ce8bbeed4d752312e64252ba9adafc3fdb300ac1fc3,Privacy Leak,9,viewMedicalRecordAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:30:d35286704321,data/data/query_PL_MA.json,30,d35286704321d41bfdd5dc9bdcef227e4652b0bfc20cbd18863611474d97dbf0,Privacy Leak,8,viewTransactionHistoryAPI | shareVideoAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:36:7e2c06e63591,data/data/query_PL_MA.json,36,7e2c06e6359111758fbf303354eae3c249f791e0268454433a451927744350c1,Privacy Leak,7,setMovieReminderAPI | updatePersonalInfoAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:42:670a394c9bf4,data/data/query_PL_MA.json,42,670a394c9bf43111bd95c26fc0d7cb9efce1f2cce1a8e50a8f24de75e013a1de,Privacy Leak,8,sendMessageAPI | payRideFareAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:46:8f997ac440d5,data/data/query_PL_MA.json,46,8f997ac440d5a967a36f8b79abf2919655326ad7bdebbb59eaae1a0a2ebe0a82,Privacy Leak,7,adjustAirConditioningModeAPI | checkBalanceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:51:bab74417d5b0,data/data/query_PL_MA.json,51,bab74417d5b0111279c3ebb8de930c55591a31d6c6a089827697c3672a7e0823,Privacy Leak,8,viewMedicalRecordAPI | rateDriverAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:57:1bc5cbf94333,data/data/query_PL_MA.json,57,1bc5cbf94333cde15fe45bb59eeb21741e2ca86e705adc2e7168d307f0b58ead,Privacy Leak,9,initiatePaymentAPI | shareLocationAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:58:fa16df338f3c,data/data/query_PL_MA.json,58,fa16df338f3c62439e32dd5ebafd0fc9418598a1d0497fd3efa74a7760f35580,Privacy Leak,9,shareLocationAPI | bindUnbindBankCardAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:64:c1f73e616069,data/data/query_PL_MA.json,64,c1f73e616069fa51b2f94ab53978482f0414fef8397f091f1987a8d3e5a8cadb,Privacy Leak,7,applyForInsuranceAPI | checkAccountBalanceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:73:748952f0cfb6,data/data/query_PL_MA.json,73,748952f0cfb656292f14609f3fbf70cc9cc1858624f545439a50ed42adcd7513,Privacy Leak,7,viewRentalContractAPI | checkAccountBalanceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:76:3125bd58204b,data/data/query_PL_MA.json,76,3125bd58204b76242d09bf727fb0cd11ea924de762795d8c97cd47c5dd48d570,Privacy Leak,7,requestRideAPI | shareLocationAPI | checkAccountBalanceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:78:e1711ae83d65,data/data/query_PL_MA.json,78,e1711ae83d65956c62b0e5645ac56ab56780dde87705c43f162d02a4e6ccf999,Privacy Leak,7,setMovieReminderAPI | checkAccountBalanceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:79:04fcf949bf24,data/data/query_PL_MA.json,79,04fcf949bf24ae885f1fc34aaacc6227a06ade1fb3edc307b8c7aacf0306ed4d,Privacy Leak,7,searchMovieAPI | shareLocationAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:80:bdbaa240fae3,data/data/query_PL_MA.json,80,bdbaa240fae3399185a619d5c703d46da4bfec054088473de07753de25d97da8,Privacy Leak,8,checkAccountBalanceAPI | viewTransactionHistoryAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:81:534fd043f111,data/data/query_PL_MA.json,81,534fd043f111d356b9e4f77ab38590b4130fea75682ebcf395de167d096a3b84,Privacy Leak,8,downloadMedicalReportAPI | shareVideoAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:82:f1f90e4c043b,data/data/query_PL_MA.json,82,f1f90e4c043bd200b97f772b7c0d2463fad74fc787fe0651656c278069c95773,Privacy Leak,8,uploadHealthDataAPI | updateProfileAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:84:0ef838c92e0b,data/data/query_PL_MA.json,84,0ef838c92e0b10d51df2d5c5c25630ffafae56c6913bb68a6acb687279b4385b,Privacy Leak,7,shareVideoAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:93:94160a786b4e,data/data/query_PL_MA.json,93,94160a786b4e7730c969c138d54afc959513d48517527da9e185def1687efa63,Privacy Leak,8,manageAddressAPI | bindUnbindBankCardAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_MA:94:a337152639cf,data/data/query_PL_MA.json,94,a337152639cf0be4096abbf162ce4467ceacfc69ed4ffab9bc864034bc0736d1,Privacy Leak,7,searchProductServiceAPI | viewTransactionHistoryAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:0:ca41be6886b1,data/data/query_PL_SA.json,0,ca41be6886b17da5a70be208719b4c0e07fbabe6bbb592e5c871e981e22fa936,Privacy Leak,8,shareEventAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:100:e57f1442be3e,data/data/query_PL_SA.json,100,e57f1442be3ed0ea46a50ff201064b11465c4dfede8e83c00624a56e56b0fa16,Privacy Leak,8,checkAccountBalanceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:104:e7b736a93441,data/data/query_PL_SA.json,104,e7b736a934410ace3c7bab1160d4185965d67d2cb9a3993e4fd7c4e7c49cbb29,Privacy Leak,8,uploadFileAPI | shareFileAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:105:b76a501dcb3c,data/data/query_PL_SA.json,105,b76a501dcb3c8a367402f142af43781f70d372a56adb63bd5fcfc15e74b71cd3,Privacy Leak,8,bindUnbindBankCardAPI | viewTransactionHistoryAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:10:8466bae876ee,data/data/query_PL_SA.json,10,8466bae876eecb08a455547c546f2b3a6dc20fc787ee6354542d2b9519d59188,Privacy Leak,7,viewWatchHistoryAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:110:3255661db82f,data/data/query_PL_SA.json,110,3255661db82f2a3ea52afca1f2f08a1f4b0eb05028236b01599c6494c61f9552,Privacy Leak,8,checkAccountBalanceAPI | shareFileAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:116:40c4c577fee6,data/data/query_PL_SA.json,116,40c4c577fee6301792278107c49043780b55319faa654237a0f43f6eab69a4cb,Privacy Leak,7,viewPolicyDetailsAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:118:9a3cd894a698,data/data/query_PL_SA.json,118,9a3cd894a6980c268a807f32f1c7fa85a8d2572b8a86c73bfe573fd4167bde8c,Privacy Leak,8,checkAccountBalanceAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:11:6c59db7cad87,data/data/query_PL_SA.json,11,6c59db7cad874c2849cf10b217196f699541bdde4f6b44de30ef002e9932f565,Privacy Leak,7,uploadVideoAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:120:5a26b7706dd8,data/data/query_PL_SA.json,120,5a26b7706dd85beb32924a2ebe9ca8235d8929dfaf3251b0cc5cb788af2fd8ce,Privacy Leak,7,viewHistoryorderAPI | searchHotelAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:122:90570d1e738c,data/data/query_PL_SA.json,122,90570d1e738c1756b5e28f44e9e1731387ff89a6e0e6c9d8398d6f15637ee032,Privacy Leak,8,searchHotelAPI | payOrderAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:125:3cc2bf456cac,data/data/query_PL_SA.json,125,3cc2bf456cac2bfbaed6c9a24586270bcd27d0e1e43adbcc670a38da917f4b31,Privacy Leak,7,viewRideHistoryAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:126:81ef46d279ad,data/data/query_PL_SA.json,126,81ef46d279ad3b39c7b7dd6ec33615c78b481950afb86e75b0a876ba69c92612,Privacy Leak,8,shareEventAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:130:9a9fb571363b,data/data/query_PL_SA.json,130,9a9fb571363b48985e6197affe9f7ea4801c34a2dc975f8dbe266a621bdc6f0a,Privacy Leak,9,shareFileAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
